108587,33,15
123348,23,-1
173391,2,17
187861,-1,12
8971,37,12
121545,1,12
165495,10,6
10995,-1,-1
113681,13,1
166351,3,20
184503,20,6
188901,15,11
159140,4,16
13142,36,18
13290,28,-1
109517,17,-1
2090,4,17
165108,14,1
106097,6,20
183504,20,16
6849,1,18
172266,34,14
151715,16,15
123310,26,18
114000,48,16
5788,1,9
114988,-1,4
172548,9,1
188081,15,16
106073,-1,-1
173654,-1,-1
162168,11,16
186302,7,12
145310,3,16
141465,13,11
3603,16,2
153280,2,2
1829,6,1
102531,13,19
102867,49,13
166351,9,-1
179944,20,6
102722,49,19
10352,-1,9
104228,-1,-1
106418,11,11
157873,11,12
118036,48,7
162481,-1,5
180043,19,-1
175181,6,11
184174,37,20
2292,1,6
11911,29,1
8399,9,11
3217,-1,5
12021,19,8
105354,18,4
187926,7,11
3622,12,4
13109,20,11
121971,18,4
179554,9,10
102868,4,5
106430,38,7
12912,23,10
176831,3,-1
178128,18,19
112418,3,9
5065,15,-1
6052,17,9
10319,39,12
155600,14,15
103580,15,13
9280,6,20
10995,40,9
122674,-1,-1
101321,36,20
110368,5,16
107301,7,13
123729,5,11
12494,50,19
6768,13,7
10494,-1,11
122475,18,12
152674,7,2
5216,18,-1
156329,13,18
187890,19,13
13025,-1,-1
5801,19,1
112751,30,20
104179,-1,12
12259,-1,11
157896,19,6
160707,12,15
13001,28,1
4847,-1,-1
169551,8,6
161296,1,3
165983,9,1
13070,37,17
8562,15,1
179857,12,1
163330,1,3
160464,6,17
4625,-1,12
4510,2,13
188070,-1,17
155679,15,13
12842,26,8
106364,18,4
108555,24,-1
113818,37,7
146421,12,-1
104628,1,15
182717,-1,6
164534,6,5
145424,5,6
162136,17,1
3925,3,1
188911,1,9
4387,10,6
168754,-1,15
165933,6,19
106328,-1,19
143887,7,18
166846,16,15
11705,-1,12
11913,38,7
179857,17,6
107234,6,11
187136,17,14
187872,16,19
165104,3,9
112622,9,15
173038,18,15
106073,8,13
178106,-1,9
1850,15,7
12944,48,3
183881,25,10
188081,-1,18
187965,14,9
2880,17,14
161502,18,17
105134,3,13
13070,41,5
187916,-1,18
117632,8,-1
168261,20,17
101356,4,5
188033,18,7
1720,-1,-1
2476,1,17
165104,19,17
102839,14,7
105414,39,2
149622,11,1
105347,11,2
102629,15,9
102604,15,12
5788,-1,15
148846,-1,-1
103147,-1,-1
112622,16,18
171888,17,1
7223,8,8
7269,-1,20
170390,4,7
2880,11,17
5161,-1,-1
112629,-1,-1
142857,1,4
5065,2,-1
109957,6,4
6465,1,20
6200,-1,10
172238,50,1
12595,6,8
6271,1,2
154248,9,12
13277,13,17
175982,2,10
10475,22,13
187893,7,16
5643,11,3
187828,11,2
148109,12,6
146744,8,7
1860,-1,-1
6754,-1,-1
109677,3,-1
168409,46,14
172458,-1,-1
157887,4,16
4408,18,11
109113,15,13
108411,11,16
12938,16,8
170390,12,4
185566,4,7
159140,4,-1
108736,14,10
12444,31,18
105503,17,11
107868,10,15
163564,35,13
102954,-1,3
102847,16,6
113818,6,18
109455,22,5
10995,33,17
169535,17,18
157926,17,-1
188177,-1,-1
107832,10,6
102904,19,-1
188365,25,4
3918,9,8
6056,7,15
10288,30,6
11608,-1,-1
109541,10,19
12536,25,13
11493,12,12
183620,18,18
183399,2,9
4321,4,12
184503,-1,-1
8634,32,19
179387,17,16
7269,-1,10
6605,11,19
12811,43,8
103713,1,-1
11713,20,14
151733,3,3
6686,3,8
10392,19,11
13297,22,3
11580,38,12
2309,12,-1
121910,-1,16
147023,12,16
187441,20,-1
164533,12,7
3949,17,10
11631,20,8
9276,21,15
8550,33,-1
179964,9,15
165265,9,19
183618,4,13
107356,21,7
163804,-1,-1
164426,18,5
172498,12,-1
106797,10,10
161400,12,4
11908,17,6
6733,-1,11
4330,-1,-1
164663,28,7
106480,10,14
6549,18,-1
172546,18,7
103147,-1,-1
118897,19,13
13289,43,20
100731,39,-1
103667,6,17
11616,34,1
108316,19,5
100813,-1,17
108540,29,11
179946,13,3
164476,15,12
181897,19,10
11850,13,6
13154,33,9
101931,-1,-1
101578,-1,-1
183446,7,9
11755,25,15
101022,-1,-1
5835,3,2
169553,16,12
113595,18,-1
118897,19,-1
104487,17,10
109789,-1,6
184502,16,4
181550,46,6
5921,11,9
183528,7,1
12616,-1,4
101034,-1,-1
4296,7,1
104694,5,13
173654,-1,-1
183616,-1,-1
11636,3,8
108464,4,2
6305,6,6
183621,14,-1
108002,5,9
109331,4,16
6094,20,2
176802,3,1
109981,14,9
113397,9,-1
168271,17,-1
179428,-1,3
12771,4,18
12529,20,14
6318,13,4
121589,25,1
5496,13,8
103679,47,14
179383,8,11
111402,15,11
8216,3,3
11153,48,-1
179264,17,4
2938,12,10
103279,-1,1
143790,8,1
10319,35,7
12396,23,20
102447,1,20
187965,4,9
159149,9,4
105010,3,7
4321,10,20
184319,2,7
12259,49,9
12548,40,18
5714,3,14
123175,30,19
183851,27,19
11636,3,3
113660,12,7
109313,-1,18
2235,4,4
2497,12,5
106634,15,-1
187920,1,17
6225,10,10
174571,16,10
118493,18,-1
110879,-1,-1
170166,38,4
165092,6,6
108323,10,8
100923,13,6
103718,33,11
3217,12,5
120139,33,1
120117,37,14
114988,12,5
102975,10,11
183591,18,11
103113,3,20
163985,49,10
1720,13,6
6428,19,3
5822,7,17
187167,1,19
104179,-1,1
5004,8,10
157928,4,11
176184,47,10
103679,35,10
183623,10,14
2854,11,15
170670,35,17
13274,10,1
3349,12,18
10896,49,8
5787,5,3
146705,11,12
5721,10,19
105398,2,8
11153,14,11
105027,21,1
2550,7,19
4819,-1,8
13277,10,10
106577,11,3
103699,-1,11
161535,3,8
10875,14,13
108838,35,12
170671,30,10
6182,7,2
173753,4,16
188052,10,8
165665,14,19
6540,-1,2
6686,13,8
10813,-1,13
8634,24,17
101589,13,3
1842,10,20
12396,12,18
6320,-1,-1
179450,17,2
2158,10,13
107285,22,-1
187930,4,10
103122,45,13
183667,14,14
163804,20,4
102509,20,16
8306,35,8
6200,-1,-1
120231,23,18
6768,-1,-1
12933,30,6
5865,12,4
8796,13,5
12469,45,10
147352,8,14
12192,39,19
106318,14,17
166174,38,2
4556,4,10
123513,22,17
102447,6,7
6605,-1,-1
160661,10,18
12933,10,12
104694,47,-1
145368,6,2
4614,11,15
165222,5,15
6743,19,9
183646,20,16
118455,16,20
145403,4,4
184319,2,6
3750,17,20
10319,16,12
12374,37,13
109464,-1,-1
164643,31,9
113595,4,-1
185153,16,9
113777,35,-1
100923,33,5
146021,9,20
12749,28,5
188910,10,4
13005,41,9
188808,7,19
9123,47,10
187989,16,12
1746,20,13
109316,33,6
120139,9,10
4906,5,4
176513,20,7
162146,-1,9
2725,4,18
113910,-1,-1
9278,46,4
12542,11,5
188400,35,12
177638,-1,11
13305,6,1
9169,25,12
109481,32,18
9168,34,17
120117,32,6
110422,10,1
10985,46,5
4202,3,8
157271,3,17
173038,4,19
183665,4,15
183628,1,12
100799,20,5
183489,4,7
180136,48,-1
105545,14,-1
188116,-1,14
165842,10,9
109506,-1,-1
188120,2,12
4656,6,7
121846,3,17
6225,-1,2
3781,16,14
159052,19,13
11820,43,17
104228,16,10
1674,10,19
109455,37,9
10644,50,-1
145332,6,15
104628,-1,5
188850,10,16
103713,11,6
4512,11,10
5787,16,-1
145246,13,16
183593,5,19
12912,1,3
168261,4,15
11049,41,2
102867,44,12
10903,42,11
150765,19,10
107344,25,10
6702,3,8
7298,20,2
188142,9,11
4296,8,8
183602,6,1
13018,6,-1
177188,3,-1
110368,30,3
152400,2,15
3868,15,7
183452,-1,6
182737,7,4
183446,1,20
6065,10,7
179387,17,13
110312,-1,-1
107137,-1,-1
188068,3,5
5493,8,1
103311,27,12
188662,-1,5
3503,14,11
119863,3,17
101034,-1,-1
5214,14,6
2808,4,15
103147,-1,-1
102629,18,10
2139,4,-1
123310,35,3
13131,39,5
173156,13,18
106616,8,1
4614,7,14
173041,11,3
149663,-1,2
8868,14,3
102954,-1,12
114133,17,15
109254,16,2
106364,9,8
100799,9,15
184385,-1,-1
103667,4,2
8315,2,17
170671,28,20
187919,16,1
6931,12,18
183626,-1,10
145373,6,9
188115,18,4
4906,3,12
11850,45,2
8801,20,5
173409,16,12
8719,24,13
145338,1,1
6735,17,5
7270,16,7
185566,7,-1
102867,46,15
188865,11,3
141465,13,12
146649,6,20
107706,20,5
13093,10,4
141709,13,16
187203,9,4
162884,10,13
152672,8,2
9138,34,5
5641,-1,-1
134198,-1,9
162811,8,16
10418,40,18
105010,7,16
1516,5,6
1880,9,12
4402,-1,-1
172544,6,19
101663,6,-1
187965,8,11
12406,48,-1
13115,10,7
176034,3,3
172544,17,14
118654,-1,-1
114133,13,18
170242,42,2
11608,22,-1
188067,16,6
5507,9,12
6516,12,-1
4024,-1,1
169625,32,6
4065,7,1
175185,1,11
102538,-1,18
188376,-1,19
12066,27,1
12876,37,4
184454,2,7
188115,20,10
105436,6,10
6702,3,14
10352,-1,-1
181000,-1,2
118707,33,7
154716,12,7
11740,9,3
177833,15,11
188413,29,8
109796,7,16
106349,7,6
6381,2,17
124358,7,2
117077,3,15
110903,12,11
12181,-1,-1
117204,-1,-1
172238,22,20
11616,47,5
188865,5,19
165912,8,12
115492,16,-1
188589,3,6
6053,-1,16
107234,-1,-1
174648,41,14
6686,3,15
1829,8,18
107312,16,6
109254,-1,-1
10601,22,13
179946,16,5
5325,4,3
102868,12,1
109367,15,12
163195,16,8
110970,3,16
184503,-1,-1
100833,1,13
1842,12,8
108118,1,15
123747,-1,16
183601,4,19
6103,7,9
111998,-1,5
106516,11,8
181795,13,8
105025,-1,-1
165623,4,13
169535,10,20
156389,-1,-1
159150,12,12
2644,13,18
106870,8,19
10845,24,4
13283,-1,-1
173013,13,10
5499,7,5
160707,1,4
12444,36,6
117795,-1,-1
176571,-1,-1
12638,42,-1
109303,1,10
11649,41,7
4659,19,2
12399,43,7
145276,12,13
121288,-1,10
151636,-1,20
173013,18,19
188660,12,13
102954,-1,-1
109811,-1,-1
163992,39,8
121910,-1,17
9234,44,13
7298,11,13
179992,4,10
185350,-1,13
151636,6,1
188364,2,5
116364,-1,-1
165933,14,9
5157,8,18
168409,32,3
108721,1,8
8980,45,17
9521,41,11
188890,-1,-1
2340,12,9
122914,14,4
11692,43,5
179356,7,8
1880,3,16
11525,9,8
105044,12,19
8601,36,5
5499,11,-1
187016,5,-1
184503,-1,-1
180251,3,2
181795,17,19
110333,7,6
157193,-1,10
146014,13,8
188115,18,12
159049,9,7
175177,15,12
10503,36,20
113397,4,14
122922,17,18
5721,10,9
1735,5,8
122042,13,-1
152699,14,7
107500,6,6
11797,10,11
172546,8,11
100841,4,19
4636,1,-1
5216,-1,8
183523,-1,14
148109,2,2
122112,4,18
159140,10,14
13096,22,13
102474,14,-1
109331,12,19
118707,28,6
162812,-1,-1
118147,-1,16
157167,18,6
9183,42,8
5868,3,13
10903,14,19
12226,10,17
180441,7,2
3351,9,14
8661,1,4
173798,12,3
4211,7,2
6316,16,-1
166009,-1,8
109366,34,11
187930,13,8
188376,-1,14
8601,29,15
4885,13,2
109061,-1,9
112754,15,13
177595,11,11
159149,7,4
183583,13,19
106503,18,8
174567,17,19
10527,29,15
104262,5,12
6315,-1,4
114988,27,20
108876,12,12
113894,-1,15
122513,5,12
6065,2,14
108607,11,3
105387,12,16
163358,6,12
109957,14,-1
107378,3,7
13149,23,-1
179593,7,8
107910,6,19
103840,5,1
105725,14,5
110455,50,14
12749,16,7
6182,9,13
116364,16,1
102474,16,-1
6540,-1,13
115760,7,4
101022,3,17
181917,19,17
109541,6,17
106356,14,15
13116,41,8
103667,14,17
6526,1,16
104179,30,6
108228,14,18
168956,-1,-1
188004,13,20
117662,6,18
10530,8,20
108876,6,4
111402,19,19
12192,-1,3
3399,13,12
109243,15,10
188367,5,11
2398,1,15
183514,18,9
114050,47,15
102803,13,12
104487,20,16
3956,9,7
3287,-1,-1
188179,3,18
164663,26,12
5575,7,2
122512,10,16
160740,12,11
12458,35,19
10887,11,7
165995,-1,-1
106226,14,7
108755,34,20
149859,-1,12
113621,13,18
6931,15,1
105912,2,6
6938,14,16
5129,19,5
184427,12,16
109990,22,6
6522,12,20
109981,-1,-1
12877,13,1
10258,30,16
111998,-1,10
6428,6,11
118707,47,-1
182811,18,9
12391,13,2
1674,11,13
172458,11,15
173183,8,13
6388,18,3
148224,19,19
4969,10,5
10650,24,20
102509,17,6
4402,11,12
13305,14,6
162180,-1,11
8686,-1,15
184439,-1,6
188044,3,12
113849,20,3
4988,6,15
101642,-1,12
117427,9,-1
13039,42,1
114048,45,1
5528,17,17
5528,14,6
12820,1,10
109545,4,17
3294,12,4
174571,17,2
12912,34,10
169625,1,5
3603,12,16
3446,4,19
1481,17,-1
163804,19,16
173010,3,-1
104628,5,18
152389,-1,-1
107910,16,9
136018,-1,-1
188017,18,3
105044,1,17
108599,43,16
2101,-1,15
183877,30,3
13155,-1,-1
101204,3,5
4889,6,16
175999,4,-1
180234,40,12
165639,2,8
187177,-1,16
10459,-1,17
5756,4,1
3949,5,7
115482,6,7
106174,15,-1
162809,11,16
8661,-1,19
183642,18,-1
10813,-1,15
117632,19,9
117427,19,2
9234,43,4
176049,18,-1
165908,3,6
109785,1,17
146145,-1,10
11868,-1,8
4906,1,1
183432,1,2
8971,22,10
1746,5,3
184094,47,13
2872,8,19
102468,15,17
184180,34,8
2673,11,-1
11576,27,6
165597,9,16
147466,6,1
166027,14,17
119030,18,9
122914,-1,-1
11993,21,20
117210,22,10
12395,17,-1
123729,23,19
3712,19,1
6064,20,5
2090,5,20
6890,2,14
122197,10,11
188080,11,20
13087,47,10
188012,10,7
10779,48,17
2673,7,14
173767,6,1
179356,17,8
146649,10,-1
183599,11,3
122121,-1,-1
108404,-1,16
161398,-1,2
104955,39,15
163890,19,4
107447,13,3
187967,-1,20
6876,13,7
104905,44,10
102541,14,1
181917,5,20
7232,7,15
109506,10,5
181817,8,12
166331,10,18
109789,-1,-1
110816,10,2
173347,12,-1
107285,10,8
188364,26,9
102629,14,15
123269,48,8
187822,3,1
179873,-1,13
121672,18,5
146751,1,13
13178,15,-1
176184,30,13
113937,42,19
4902,7,16
10635,-1,8
179250,1,15
188094,-1,-1
6103,8,1
13154,4,-1
7127,7,18
166331,4,15
178673,1,2
186308,19,3
160725,16,-1
2673,8,-1
2872,1,15
13116,10,8
180947,18,9
8578,-1,15
165906,14,16
11901,-1,2
163253,11,19
183489,6,15
188057,15,12
3884,8,4
104072,2,-1
106577,18,13
146744,12,12
183583,1,14
188061,2,-1
6793,-1,-1
11826,-1,-1
184788,17,7
177631,12,19
123166,49,19
107760,13,3
13023,30,7
179589,30,13
151636,13,3
123348,27,17
110468,33,11
182594,5,4
164909,13,6
183581,7,4
188428,49,13
133951,9,13
117662,-1,-1
187183,7,1
4841,3,6
6502,-1,20
10334,38,15
176257,-1,6
2193,16,18
6074,-1,-1
9414,28,13
102551,17,14
166351,6,20
181550,49,-1
162877,15,13
145219,11,13
13172,16,2
109366,36,-1
111578,47,14
105414,4,4
5815,16,20
12403,-1,13
6056,12,-1
2795,5,8
187843,16,3
109386,29,13
12814,36,4
11023,47,5
7243,14,12
4402,9,5
165440,32,2
11631,14,6
162529,-1,-1
12811,7,-1
188808,-1,6
104879,5,20
187944,2,6
149796,-1,10
11616,48,2
10267,-1,1
101321,44,10
152391,-1,-1
154747,16,-1
109933,16,12
6082,-1,4
108228,14,-1
165626,4,8
182594,9,10
107934,14,1
2550,5,9
3622,2,11
2119,18,7
9521,-1,12
105347,8,10
9123,29,7
145636,40,8
102077,-1,-1
162728,11,-1
107923,50,18
107706,11,19
108317,13,7
9414,25,14
5498,4,17
170670,3,18
3351,3,7
188838,12,17
162059,13,8
179905,2,-1
12735,25,-1
188017,8,-1
123747,19,8
162102,3,8
179245,-1,-1
179421,-1,11
109038,32,13
10812,44,6
10258,6,15
12814,4,9
108587,40,3
13290,21,6
177351,42,-1
151646,6,8
10999,9,9
117517,-1,2
113326,-1,13
5848,12,13
188057,5,3
5198,13,12
8810,38,16
5721,-1,-1
110312,50,15
160464,19,6
2119,5,5
188047,20,17
3349,-1,6
12885,42,20
109847,7,8
10813,8,15
122922,-1,-1
110422,11,4
123106,16,13
6876,6,8
170619,12,19
177638,-1,16
2497,1,13
6077,12,9
166367,4,11
163358,12,18
102804,32,20
2274,-1,3
109366,31,-1
102672,18,8
105027,18,13
110555,49,-1
146050,19,11
12644,44,13
7069,-1,17
122922,17,-1
3868,4,5
11631,22,7
120317,8,-1
101589,10,10
122074,5,12
106430,27,17
183581,15,5
154248,20,9
10887,47,3
12638,14,-1
101023,7,15
11850,6,7
151833,4,-1
150888,16,-1
13093,7,6
179945,13,10
165076,18,12
102875,11,17
102569,-1,-1
11755,12,17
7298,14,1
188173,3,-1
141761,6,16
172546,11,4
122754,14,8
179888,7,8
11852,45,4
154100,15,7
9284,22,13
188618,5,9
102531,13,16
106356,4,7
122250,18,8
161477,11,5
8980,14,19
9062,30,11
9161,-1,-1
116413,-1,16
188369,22,-1
166009,1,12
109113,4,15
109331,17,14
188662,-1,4
104770,3,10
139514,11,-1
162741,2,8
172992,19,17
187920,7,8
176010,19,5
10397,32,20
184454,8,20
11042,41,3
113326,16,2
183622,13,19
10813,17,2
102604,6,17
13096,17,20
5003,-1,-1
139514,1,9
173020,2,14
183860,45,20
103287,7,16
102867,47,19
175949,4,13
104879,-1,16
9202,12,6
102651,13,19
108879,40,20
122362,6,12
145636,47,16
110927,13,19
102868,5,8
4510,18,5
3287,9,-1
113592,40,18
170598,19,2
183473,11,18
101651,12,-1
109503,3,18
154257,2,16
173429,1,2
187200,18,4
111998,-1,17
12471,23,4
188641,14,9
179359,-1,15
4012,-1,5
147123,38,9
7072,13,8
4983,19,4
120317,-1,-1
166363,2,11
4642,13,4
10875,33,1
183622,15,12
141668,15,10
102672,5,1
188004,3,7
1762,4,6
6051,16,10
188609,4,4
123181,-1,-1
188360,8,15
103580,1,4
151713,10,20
8868,12,9
145343,17,20
123269,6,8
9113,38,11
160467,12,15
5413,-1,12
175965,1,18
157222,12,14
152699,3,-1
4652,13,17
8179,47,9
169531,-1,1
114441,43,12
172500,-1,14
6672,16,10
122250,11,14
118900,-1,7
165119,14,3
123306,13,7
145219,16,1
8510,26,4
4885,8,19
13184,21,20
8992,28,19
149837,19,15
2920,15,20
188921,5,12
123166,13,14
6310,3,6
11085,8,9
153457,-1,11
175066,19,4
187875,1,8
121910,-1,-1
188882,16,5
4017,19,4
11740,49,12
187892,18,17
188030,16,2
6465,1,-1
104632,1,5
153471,15,18
113770,24,20
110816,7,8
183611,-1,-1
188177,12,-1
10505,25,17
165252,11,10
4889,2,15
12820,34,20
3294,2,2
109300,6,13
117354,-1,-1
181485,10,17
110794,17,10
5748,19,2
161470,4,2
170449,19,8
142857,-1,-1
187953,13,18
145338,4,3
8801,11,3
187136,7,15
160512,-1,-1
6316,7,4
103122,14,19
10183,4,12
180136,43,12
176611,18,1
149622,9,12
154164,14,-1
2158,2,19
8216,48,15
4840,-1,-1
165168,19,4
142187,10,10
5384,20,18
176322,34,20
6081,-1,4
162856,6,15
10644,39,6
8405,37,17
157873,9,10
12521,25,-1
178176,18,12
161510,2,15
108527,8,1
170242,44,12
2673,13,-1
6323,-1,-1
188880,-1,-1
13229,49,3
102954,-1,-1
115761,19,13
4755,8,4
9432,23,9
168271,14,15
162884,6,1
11580,16,18
185566,19,16
184521,10,14
179874,12,17
13155,11,6
103676,8,16
183602,-1,15
5921,15,16
11797,5,3
11797,-1,20
5031,10,15
188999,46,2
109568,20,2
180176,2,18
13277,44,15
105015,-1,-1
8179,-1,-1
5444,10,1
146056,9,9
151733,6,12
118680,11,1
100862,-1,8
12944,1,19
1746,3,19
188120,16,1
102016,12,1
188030,5,12
183440,7,15
122504,19,18
108755,20,-1
10946,5,12
188199,36,4
163383,-1,-1
170453,-1,17
110300,18,19
187136,3,20
164317,-1,12
185350,-1,15
12403,-1,12
187987,6,13
108228,1,20
7011,2,3
10860,-1,5
188641,27,2
165679,18,14
175773,6,17
3613,17,4
141234,-1,-1
8719,33,19
176034,20,18
121545,5,1
106516,3,20
106553,11,3
4981,4,-1
13280,-1,15
6745,5,11
188352,4,7
12877,42,18
188150,12,8
103163,31,17
179946,2,15
175066,17,16
10841,49,3
188824,13,15
179944,5,16
1720,11,9
115310,14,-1
4738,19,-1
142238,10,8
122250,10,10
188413,2,12
12730,21,19
2104,18,5
11553,12,9
166330,16,11
12021,29,15
116413,-1,20
188025,5,4
110370,5,9
165906,11,2
4885,1,12
188918,4,5
170386,20,11
175997,5,16
13306,38,2
123115,45,13
107861,17,17
106333,22,8
101356,20,6
163803,1,16
179372,-1,-1
6320,-1,19
165855,15,16
121119,19,-1
2731,12,15
5198,1,16
106114,17,17
187857,8,-1
10851,4,8
8621,31,15
4904,16,2
104724,14,20
188824,16,-1
183528,17,15
113576,15,14
162146,14,1
122362,11,17
109842,7,14
123187,-1,-1
5139,13,6
160467,13,16
13184,15,4
144777,-1,10
121846,33,13
105108,4,12
103676,37,8
6319,15,10
11826,28,5
108770,7,20
109300,3,6
111597,35,12
4651,15,20
11574,47,12
166018,12,17
165313,-1,16
188023,15,10
106874,44,4
140642,8,-1
10441,17,2
2193,9,-1
123175,35,4
101204,13,10
112754,9,6
183500,1,19
8661,-1,-1
168820,17,4
180043,15,-1
141668,8,11
13280,5,12
122112,42,4
118907,16,10
111673,4,11
102974,33,14
10903,25,14
7166,-1,-1
2350,15,11
188369,50,-1
104262,-1,-1
11983,16,7
188136,20,8
2235,10,14
2466,1,2
107984,-1,-1
10468,1,16
143904,16,14
113910,-1,-1
101848,50,12
164680,50,20
13096,15,5
11008,43,15
188119,11,9
176004,15,9
109785,5,20
11797,22,18
109189,18,19
143891,17,2
172458,15,-1
172992,9,12
188033,12,17
153256,-1,3
163915,19,9
145276,2,17
146421,-1,-1
12876,-1,9
168775,6,8
184172,15,20
13070,26,2
173049,15,19
108783,8,4
109464,16,17
102974,12,7
5566,-1,13
103679,22,15
107384,15,5
109847,17,5
122197,19,-1
4902,8,12
8405,3,16
6597,20,18
105479,-1,-1
3103,-1,-1
12773,14,8
4902,10,13
188133,1,2
12499,27,17
5643,15,9
9168,24,14
109506,-1,-1
188455,31,11
151754,2,9
117517,-1,4
105216,40,15
188870,-1,4
157162,3,9
3509,19,12
6549,6,3
10475,7,3
153493,6,15
180065,16,20
184053,22,19
114027,14,6
184582,33,4
122922,-1,-1
5157,-1,-1
9123,3,5
12399,41,1
180954,4,15
147430,3,20
168820,16,11
182062,46,-1
3750,7,5
183528,10,16
2901,7,19
109153,21,1
176184,11,1
6400,-1,3
12259,27,19
3061,17,10
107934,17,9
165912,9,2
10851,-1,20
8971,-1,12
187882,13,18
107530,19,7
183468,17,10
5410,13,13
113660,6,-1
157896,4,1
8980,24,1
12773,-1,1
188880,7,2
11525,8,11
6052,19,1
140642,17,-1
107347,18,14
102974,1,1
12735,14,11
187178,6,-1
5505,15,1
176571,-1,-1
13283,22,11
13038,40,4
176034,12,3
188879,3,2
9409,17,10
106073,12,-1
8424,19,12
12625,23,17
6549,-1,-1
5225,6,3
116413,-1,12
109730,-1,12
187855,2,3
13018,16,19
13154,6,12
188801,17,4
11911,41,19
2917,9,15
109568,28,-1
3712,11,11
4125,9,-1
183599,14,6
188017,5,9
171320,9,2
5575,-1,-1
183416,4,11
6094,13,10
7066,-1,16
109730,-1,10
117632,2,15
150765,7,7
5225,13,1
189087,7,16
188589,32,6
12788,-1,14
2230,6,1
2692,16,12
100848,3,7
113621,14,1
180459,12,19
112754,-1,7
12625,-1,11
156994,9,3
188838,19,16
166273,2,11
166190,49,16
108597,35,6
6668,5,1
175992,-1,-1
183656,1,-1
163881,10,13
123181,7,5
183636,15,19
10812,46,-1
120317,14,10
110368,6,13
4660,19,6
156388,4,9
7218,-1,-1
4738,16,4
102502,7,-1
115760,47,10
12730,6,11
122538,8,8
143887,13,5
134198,-1,3
183581,3,15
159150,-1,11
6327,5,8
110903,11,15
179945,3,-1
166190,-1,17
102868,11,11
4125,4,-1
166104,23,3
5822,9,18
12458,13,18
120254,10,6
146021,7,7
3372,4,11
2101,-1,3
147466,16,11
187860,6,9
7011,19,12
155685,6,-1
188911,4,11
13296,34,11
108838,6,1
176049,-1,-1
7066,-1,13
6696,4,1
5954,8,1
12877,37,15
175947,17,5
188999,40,14
8768,21,2
166291,4,15
108599,6,6
106258,7,1
102586,32,15
100833,13,14
149837,14,8
147975,5,2
188099,-1,-1
165659,7,4
162809,4,17
6320,1,20
11853,20,13
8562,43,14
143891,17,5
160711,-1,20
108882,18,-1
3925,5,9
5672,15,7
146421,37,14
102782,1,-1
108540,28,14
110333,9,5
120213,-1,-1
183515,8,11
105912,14,-1
108783,2,1
183656,5,2
6219,-1,5
2630,1,2
4877,19,-1
121545,9,3
103122,33,3
11983,-1,8
108475,16,12
3915,5,14
187822,11,2
101568,-1,10
123348,3,16
12771,22,16
188978,40,12
160700,15,17
13305,35,1
176007,16,5
106634,18,17
187986,14,7
104949,41,16
123294,14,-1
2110,-1,4
145975,6,9
165597,16,15
145338,16,12
4065,8,14
117441,-1,2
145241,2,18
2104,-1,9
5921,2,2
103829,-1,-1
110370,11,11
4211,18,18
145261,16,8
12595,46,20
188017,10,8
161477,8,2
176010,-1,2
104179,17,11
6103,12,-1
9278,2,5
2622,16,16
184521,12,-1
13305,38,7
188662,-1,9
123729,13,9
7218,-1,-1
183611,12,7
109990,38,4
120989,19,8
12421,33,-1
173426,9,-1
157488,6,9
117427,4,13
143466,10,1
183611,17,7
1562,16,13
183901,9,15
151827,20,5
183488,9,20
165983,4,3
170598,20,9
123181,17,1
175775,20,10
184438,7,8
176010,10,15
106174,14,18
12644,10,14
187916,-1,5
106622,12,13
104724,12,17
4847,-1,-1
123294,-1,-1
103154,39,7
115492,1,-1
4037,3,9
113777,23,11
6375,-1,12
175992,17,16
159191,16,15
102803,-1,9
2158,10,17
157261,-1,17
10468,2,15
166377,2,9
187177,-1,5
180496,20,6
13262,23,2
6960,-1,8
181420,8,7
5136,-1,9
110903,7,6
5816,11,14
108540,-1,-1
187935,-1,-1
13305,29,14
106341,14,17
122504,3,-1
173043,10,7
12820,29,14
122513,11,10
8796,46,9
152699,20,-1
6319,2,-1
187441,10,6
173690,2,13
11649,29,12
112751,14,14
5031,14,4
173669,1,20
116671,8,14
113595,17,14
122250,-1,8
1816,-1,14
173669,18,3
104262,-1,-1
148895,-1,-1
138218,14,1
109118,19,20
6316,16,19
6327,14,20
10601,7,9
145636,49,1
163889,13,3
159262,8,6
4841,1,1
152479,20,14
188609,20,14
108228,6,12
6275,15,3
115310,4,19
13116,34,14
147023,1,11
152391,-1,5
121119,14,-1
107495,6,13
187046,1,13
121672,12,17
102246,26,2
188920,-1,18
102580,17,19
7232,20,15
187935,-1,-1
118147,12,15
142238,12,16
162146,15,4
188369,29,-1
12595,1,4
4227,7,2
5384,-1,-1
175997,-1,12
187945,2,9
159021,-1,16
183643,17,6
183602,2,13
3349,12,7
13155,-1,-1
103580,14,8
12788,-1,14
11853,39,11
189113,5,11
107431,12,10
108002,3,17
112649,11,7
4360,12,8
6323,10,4
108587,32,19
7180,13,14
173798,7,10
6500,6,-1
5921,5,15
10579,20,9
12735,13,17
112754,5,5
164462,17,18
188978,6,2
170598,12,20
102904,15,-1
114027,7,7
102882,18,11
5678,3,9
182537,12,7
188995,10,4
122009,16,-1
150888,-1,-1
109990,15,15
123603,22,15
143420,9,17
10459,22,15
178176,-1,-1
5939,7,7
187143,14,2
5975,14,5
106797,8,3
188392,49,6
104632,10,15
103311,19,9
167466,6,11
8719,42,3
170619,15,7
4699,9,1
6963,2,18
